phase,id,name,simple_name,description,Category,synonyms,question,gender,is_searchable,is_askable,neo4j_id,types
,218,Aortic aneurysm,Balloon-like bulge in the aorta,"Aortic Aneurysm is a bulge in the wall of the aorta, the main artery from your heart",Disease / Medical Condition,"AAA, aorta swelling,  Triple A, Aortic dilation, Aortic bulging","Have you recently been diagnosed with {Aortic Aneurysm}[Aortic Aneurysm is a bulge in the wall of the aorta, the main artery from your heart] or an Aortic aneurysm repair?",both,False,True,825,etiology
,215,Low humidity environments,,Frequent exposure to places with low humidity,Risk factor,"Dry environments, Arid environments, Desert-like environments, Low moisture environments, Dehydrated environments, Low-humidity conditions, Dry climates, Arid climates, Desert conditions",Do you often stay in places with low humidity?,both,False,True,828,etiology
,212,Murphy's sign,Pain when applying pressure on the upper right quadrant of the abdomen during inspiration,Pain when applying pressure on the upper right quadrant of the abdomen during inspiration,Symptom,"positive Murphy's sign, feeling sharp abdominal pain when performing Murphy's sign test, pain when applying pressure on the upper right quadrant of the abdomen","Do the {test in the video}[If you can't perform this test or nobody can help, please answer with Not sure]. Do you feel sharp abdominal pain when you perform the test?",both,False,True,385,symptom
,210,Multiple gestation,Pregnancy with more than one baby at a time,Currently pregnant with more than one baby,Reproductive/sexual status,"Pregnancy with more than one baby at a time, Multiple pregnancy, Twin pregnancy, Triplet pregnancy, Quadruplet pregnancy, Multiple births at the same time, Twinning, Plurality pregnancy, Multiple babies in one pregnancy",Are you currently pregnant with more than one baby?,female,False,True,830,etiology
,209,Head injury,,A recent fall on the head or any kind of head injury occurred,Risk factor,"dealt with head injury, a record of head injury, head injury is part of the medical background, an occurrence of head injury, having head injury in the past, experienced head injury, head injury in the medical records, skull injury",Did you recently fall on your head or had any kind of head injury?,both,False,True,149,etiology
,208,Melanoma,,Melanoma is a form of skin cancer,Disease / Medical Condition,"Black mole cancer, Skin cancer, Melanotic tumor, Melanocyte cancer",Have you been diagnosed with {melanoma}[Melanoma is a form of skin cancer]?,both,False,True,831,"disease, etiology"
,207,Contact lens wear,,Contact lenses are often worn,Risk factor,"Contact lens usage, Putting on contact lenses, Wearing corrective lenses,",Do you often wear contact lenses?,both,False,True,832,etiology
,204,Previous history of testicular torsion,,Testicular torsion is when tissues around the testicle are not attached well This can cause the testicle to twist,Disease / Medical Condition,"previously diagnosed with testicular torsion, a past record of testicular torsion, testicular torsion is part of the medical background, a previous occurrence of testicular torsion, dealing with testicular torsion before, having testicular torsion in the past, a past diagnosis of testicular torsion, experienced testicular torsion at some point in life, testicular torsion in the medical records, history of Testicular twisting, history of Torsion of the testis, history of Spermatic cord torsion",Had you been diagnosed with {Testicular torsion}[Testicular torsion is when tissues around the testicle are not attached well. This can cause the testicle to twist]?,male,False,True,834,etiology
,203,Achalasia,Damaged nerves in the esophagus,"Achalasia is a disorder that makes it difficult for food and liquid to pass from the swallowing tube into your stomach, is when there are damaged nerves in the esophagus",Disease / Medical Condition,"Cardiospasm, Esophageal motility disorder, Esophageal sphincter dysfunction, Esophageal dysmotility, Lower esophageal sphincter disorder, Inability to relax esophagus",Have you been diagnosed with {achalasia}[Achalasia is a disorder that makes it difficult for food and liquid to pass from the swallowing tube into your stomach]?,both,False,True,835,"disease, etiology"
,202,Eye strain,,Eyes sometimes get tired from intense use,Symptom,"Visual fatigue, Ocular fatigue, using eyes a lot, Ocular strain, Eye tiredness",Do you sometimes get your eyes tired from intense use?,both,False,True,166,etiology
,201,Family history of Chronic Obstructive Pulmonary Disease,Family history of obstructive lung disease,Chronic Obstructive Pulmonary Disease is a group of lung conditions that cause breathing difficulties,Family History,"Ancestral background of Chronic Obstructive Pulmonary Disease, Genetic heritage of Chronic Obstructive Pulmonary Disease, Inherited predisposition to Chronic Obstructive Pulmonary Disease, Chronic Obstructive Pulmonary Disease runs in the family, Chronic Obstructive Pulmonary Disease is prevalent in family, There is a familial link to Chronic Obstructive Pulmonary Disease, Chronic Obstructive Pulmonary Disease is present among relatives, Chronic Obstructive Pulmonary Disease has a familial association, Chronic Obstructive Pulmonary Disease is common in the family lineage, There is a family tendency for Chronic Obstructive Pulmonary Disease, Chronic Obstructive Pulmonary Disease is a familial trait, Chronic Obstructive Pulmonary Disease has been seen in multiple family members, mother had Chronic Obstructive Pulmonary Disease, father had Chronic Obstructive Pulmonary Disease, grandpa had Chronic Obstructive Pulmonary Disease, grandma had Chronic Obstructive Pulmonary Disease, family history of COPD, family history of Emphysema, family history of Chronic bronchitis",Do you have a family history of {Chronic Obstructive Pulmonary Disease}[Chronic Obstructive Pulmonary Disease is a group of lung conditions that cause breathing difficulties]?,both,False,True,837,etiology
,200,Recent abdominal injury or trauma,,The belly was recently hit or injured,Risk factor,"recently dealt with abdominal injury or trauma, a recent record of abdominal injury or trauma, abdominal injury or trauma is part of the medical background, a recent occurrence of abdominal injury or trauma, dealing with abdominal injury or trauma recently, having abdominal injury or trauma recently, experienced abdominal injury or trauma recently, abdominal injury or trauma in the medical records, hitting abdominal injury or trauma recently, belly injury, belly trauma, tummy injury, tummy trauma",Was your belly recently hit or injured?,both,False,True,838,etiology
,198,Area of poor sanitation,,Living in an area that is very dirty,Risk factor,"Unsanitary area, Unhygienic zone, Dirty environment, Filthy place, Contaminated area",Do you live in an area that is very dirty?,both,False,True,839,etiology
,197,Cystic fibrosis,,"Cystic fibrosis is an inherited disorder that causes severe damage to the lungs, digestive system and other organs in the body",Disease / Medical Condition,"CF, CFTR gene mutation","Have you been diagnosed with {Cystic fibrosis}[Cystic fibrosis is an inherited disorder that causes severe damage to the lungs, digestive system and other organs in the body]?",both,False,True,840,"disease, etiology"
,196,Demodicosis,Out of control multiplication of face mites,Demodicosis is a skin condition that occurs when the face mites multiply out of control,Disease / Medical Condition,"Follicular mange, Out of control multiplication of face mites",Have you been diagnosed with {demodicosis}[Demodicosis is a skin condition that occurs when the face mites multiply out of control]?,both,False,True,841,etiology
,194,Eye symptoms worsened by reading or driving at night,,Difficulty reading or driving at night is experienced,Symptom,"hard to drive at night, hard to read at night, Night vision problems, Nocturnal visual difficulties, Poor night vision, Nighttime vision issues, Difficulty seeing in low light conditions, Reduced vision at night, Nighttime visual disturbances, Night glare sensitivity",Is it harder for you to read or drive at night?,both,False,True,130,symptom
,193,History of ovarian cancer,,The ovary is an organ in the reproductive system of females that produces and stores eggs,Disease / Medical Condition,"previously diagnosed with ovarian cancer, a past record of ovarian cancer, ovarian cancer is part of the medical background, a previous occurrence of ovarian cancer, dealing with ovarian cancer before, having ovarian cancer in the past, a past diagnosis of ovarian cancer, experienced ovarian cancer at some point in life, ovarian cancer in the medical records, history of Ovarian carcinoma, history of Ovarian tumor, history of Ovarian neoplasm, history of Ovarian masses",Have you been diagnosed with {Ovarian}[The ovary is an organ in the reproductive system of females that produces and stores eggs] cancer?,female,False,True,167,etiology
,191,History of ectopic pregnancy,,Ectopic pregnancy occurs when a fertilized egg implants and grows outside of the uterus,Disease / Medical Condition,"previously diagnosed with ectopic pregnancy, a past record of ectopic pregnancy, ectopic pregnancy is part of the medical background, a previous occurrence of ectopic pregnancy, dealing with ectopic pregnancy before, having ectopic pregnancy in the past, a past diagnosis of ectopic pregnancy, experienced ectopic pregnancy at some point in life, ectopic pregnancy in the medical records, history of Tubal pregnancy,  history of Extrauterine pregnancy,  history of Ectopic gestation,  history of Ectopic conceptus,  history of Ectopic implantation,  history of Ectopic embryonic development,  history of Ectopic fetus",Have you been diagnosed with {Ectopic pregnancy}[Ectopic pregnancy occurs when a fertilized egg implants and grows outside of the uterus]?,female,False,True,842,etiology
,190,Direct or indirect contact with a person who has warts,,"Warts are small, rough and hard growths on the skin",Risk factor,"Contact with a wart carrier, Exposure to wart virus, Wart transmission, Contact with wart-infected person, Wart spread through contact","Did you recently have direct or indirect contact with a person who has {warts}[Warts are small, rough and hard growths on the skin] like the above?",both,False,True,843,etiology
,189,History of stroke,,Stroke occurs when something blocks the blood supply to the brain or when a blood vessel in the brain bursts,Disease / Medical Condition,"previously diagnosed with stroke, a past record of stroke, stroke is part of the medical background, a previous occurrence of stroke, dealing with stroke before, having stroke in the past, a past diagnosis of stroke, experienced stroke at some point in life, stroke in the medical records, history of Cerebrovascular accident, history of CVA, history of cerebrovascular insult, history of CVI, history of brain attack",Did you ever have a {stroke}[Stroke occurs when something blocks the blood supply to the brain or when a blood vessel in the brain bursts]?,both,False,True,170,"etiology, symptom"
,188,Degenerative Disc Disease,,Degenerative disk disease occurs when the cushioning in your spine begins to wear away,Disease / Medical Condition,"Degenerative Spine Disease, Intervertebral Disc Degeneration, Spondylosis, Osteoarthritis of the Spine, Age-related Disc Changes",Have you ever been diagnosed with {Degenerative disc disease}[Degenerative disk disease occurs when the cushioning in your spine begins to wear away]?,both,False,True,844,"disease, etiology"
,187,Eye symptoms worsened by using tv or computers,,Eye symptoms worsened after watching TV or using a computer,Symptom,"Computer Vision Syndrome (CVS), Digital Eye Strain, Computer-Related Eye Discomfort, Screen Fatigue, Digital Screen Syndrome, Video Display Terminal (VDT) Syndrome, Computer Eyestrain, Computer Vision Fatigue",Have your eye symptoms gotten worse after watching TV or using a computer?,both,False,True,171,symptom
,186,Colorectal carcinoma,Colon cancer,Colon cancer,Disease / Medical Condition,"Colorectal Cancer, Bowel Cancer, Colon Cancer, Rectal Cancer, Colonic Carcinoma, Large Bowel Cancer, Large Intestine Cancer, Rectal Carcinoma",Have you been diagnosed with {colorectal}[Colorectal is anything relating to colon or rectum] cancer?,both,False,True,845,"disease, etiology"
,185,Family history of neurofibromatosis type 2,,Neurofibromatosis is a condition characterized by the growth of non-cancerous tumors in the nervous system,Family History,"Ancestral background of neurofibromatosis type 2, Genetic heritage of neurofibromatosis type 2, Inherited predisposition to neurofibromatosis type 2, neurofibromatosis type 2 runs in the family, neurofibromatosis type 2 is prevalent in family, There is a familial link to neurofibromatosis type 2, neurofibromatosis type 2 is present among relatives, neurofibromatosis type 2 has a familial association, neurofibromatosis type 2 is common in the family lineage, There is a family tendency for neurofibromatosis type 2, neurofibromatosis type 2 is a familial trait, neurofibromatosis type 2 has been seen in multiple family members, mother had neurofibromatosis type 2, father had neurofibromatosis type 2, grandpa had neurofibromatosis type 2, grandma had neurofibromatosis type 2, family history of NF2, family history of Neurofibromatosis type II, family history of multiple inherited schwannomas, family history of meningiomas, family history of ependymomas, family history of MISME syndrome",Do you have a family history of {Neurofibromatosis}[Neurofibromatosis is a condition characterized by the growth of non-cancerous tumors in the nervous system] type 2?,both,False,True,172,etiology
,184,Multiparous,Given birth two or more times,Given birth more than once,Reproductive/sexual status,"Multigravida, Multibirth, Given birth two or more times",Have you given birth more than once?,female,False,True,846,etiology
,183,Diffuse esophageal spasm,Uncoordinated contractions of the esophagus,"Diffuse esophageal spasm causes the esophagus to contract in an uncoordinated way As a result, what is swallowed is not pushed down into the stomach",Disease / Medical Condition,"Uncoordinated contractions of the esophagus, esophagus contracts in an uncoordinated way, Spastic Esophageal Disorder, Nutcracker Esophagus Esophageal Hypercontraction, Esophageal Dysmotility, Diffuse Esophageal Hypertonicity","Have you been diagnosed with {Diffuse esophageal spasm}[Diffuse esophageal spasm causes the esophagus to contract in an uncoordinated way. As a result, what is swallowed is not pushed down into the stomach]?",both,False,True,847,"disease, etiology"
,182,Use of contrast,,Contrast agent is a substance used to increase the contrast of structures or fluids within the body in medical imaging,Procedure / Surgery,contrast Administration,Have you recently been injected with a {contrast agent}[Contrast agent is a substance used to increase the contrast of structures or fluids within the body in medical imaging]?,both,False,True,173,etiology
,181,Non-Hodgkin lymphoma,,"Non-Hodgkin lymphoma is cancer that starts in white blood cells, which are part of the body’s immune system",Disease / Medical Condition,"NHL, cancer that starts in white blood cells","Have you been diagnosed with {Non-Hodgkin lymphoma}[Non-Hodgkin lymphoma is cancer that starts in white blood cells, which are part of the body’s immune system]?",both,False,True,175,etiology
,180,History of breast surgery,,Undergone breast surgery,Procedure / Surgery,"previously undergone breast surgery, a past record of breast surgery, breast surgery is part of the medical background, dealing with breast surgery before, having breast surgery in the past, experienced breast surgery at some point in life, breast surgery in the medical records, had breast operation, history of breast procedure, history of boob procedure, history of boob surgery,  history of boob operation",Have you undergone breast surgery?,female,False,True,816,etiology
,178,Family history of pancreatitis,,Pancreatitis is the inflammation of the pancreas,Family History,"Ancestral background of pancreatitis, Genetic heritage of pancreatitis, Inherited predisposition to pancreatitis, pancreatitis runs in the family, pancreatitis is prevalent in family, There is a familial link to pancreatitis, pancreatitis is present among relatives, pancreatitis has a familial association, pancreatitis is common in the family lineage, There is a family tendency for pancreatitis, pancreatitis is a familial trait, pancreatitis has been seen in multiple family members, mother had pancreatitis, father had pancreatitis, grandpa had pancreatitis, grandma had pancreatitis",Do you have a family history of {pancreatitis}[Pancreatitis is the inflammation of the pancreas]?,both,False,True,848,etiology
,177,Spend most of your work hours walking or standing on hard surfaces,,Spend most of your work hours walking or standing on hard surfaces,Risk factor,"Prolonged standing on hard floors, Long hours of walking or standing on concrete, Extended periods of walking or standing on firm surfaces, Excessive time spent walking or standing on unyielding floors, Frequent exposure to hard floor surfaces during work hours",Do you spend most of your work hours walking or standing on hard surfaces?,both,False,True,849,etiology
,176,Family history of sudden cardiac death,,Cardiac death is the loss of the heart's function leading to death,Family History,"Ancestral background of sudden cardiac death, Genetic heritage of sudden cardiac death, Inherited predisposition to sudden cardiac death, sudden cardiac death runs in the family, sudden cardiac death is prevalent in family, There is a familial link to sudden cardiac death, sudden cardiac death is present among relatives, sudden cardiac death has a familial association, sudden cardiac death is common in the family lineage, There is a family tendency for sudden cardiac death, sudden cardiac death is a familial trait, sudden cardiac death has been seen in multiple family members, mother had sudden cardiac death, father had sudden cardiac death, grandpa had sudden cardiac death, grandma had sudden cardiac death, family history of SCD, family history of Cardiopulmonary arrest, family history of circulatory arrest, family history of sudden cardiac arrest, family history of SCA",Do you have a family history of sudden {cardiac death}[Cardiac death is the loss of the heart's function leading to death]?,both,False,True,850,etiology
,175,Use of propylthiouracil,,Propylthiouracil is a medication used to treat hyperthyroidism where the thyroid gland makes too much thyroid hormone,Medication,"taking propylthiouracil, propylthiouracil Consumption, propylthiouracil Administration, propylthiouracil intake, Use of PTU, Use of Graves' disease pills, Use of hyperthyroidism pills",Have you recently been on a {propylthiouracil treatment}[Propylthiouracil is a medication used to treat hyperthyroidism where the thyroid gland makes too much thyroid hormone]?,both,False,True,176,etiology
,174,Family history of lymphoma,,Lymphoma is cancer that starts in cells that are part of the body's immune system,Family History,"Ancestral background of lymphoma, Genetic heritage of lymphoma, Inherited predisposition to lymphoma, lymphoma runs in the family, lymphoma is prevalent in family, There is a familial link to lymphoma, lymphoma is present among relatives, lymphoma has a familial association, lymphoma is common in the family lineage, There is a family tendency for lymphoma, lymphoma is a familial trait, lymphoma has been seen in multiple family members, mother had lymphoma, father had lymphoma, grandpa had lymphoma, grandma had lymphoma, family history of lymphocytes cancer, family history of lymphocytes tumor, family history of HL, family history of NHL  ",Do you have a family history of {Lymphoma}[Lymphoma is cancer that starts in cells that are part of the body's immune system]?,both,False,True,851,etiology
,173,Past history of testicular cancer,,Testicular cancer is a growth of abnormal cells that starts in the testicles,Disease / Medical Condition,"previously diagnosed with testicular cancer, a past record of testicular cancer, testicular cancer is part of the medical background, a previous occurrence of testicular cancer, dealing with testicular cancer before, having testicular cancer in the past, a past diagnosis of testicular cancer, experienced testicular cancer at some point in life, testicular cancer in the medical records, family history of Testis tumor",Have you been diagnosed with {testicular cancer}[Testicular cancer is a growth of abnormal cells that starts in the testicles] previously?,male,False,True,282,etiology
,172,Brain cancer,,Being diagnosed with brain cancer,Disease / Medical Condition,"Brain tumor, Brain neoplasm, Intracranial malignancy, Cerebral cancer, Glioma",Have you been diagnosed with brain cancer?,both,False,True,317,etiology
,171,Testicular injury or trauma,,Testicles recently hit or injured,Risk factor,"dealt with Testicular injury or trauma, a record of Testicular injury or trauma, Testicular injury or trauma is part of the medical background, an occurrence of Testicular injury or trauma, having Testicular injury or trauma in the past, experienced Testicular injury or trauma, Testicular injury or trauma in the medical records, Scrotal gland injury, Scrotal gland trauma, balls trauma, balls injury",Were your testicles recently hit or injured?,male,False,True,318,etiology
,170,Overuse of shoulder,,"Repetitive shoulder movements are usually made through activities that put stress on shoulders like baseball, tennis, knitting, volleyball, and weight training, among others",Risk factor,"Excessive use of shoulder, Overutilization of shoulder, using shoulder a lot, moving shoulder a lot","Have you been making {repetitive shoulder movements}[Repetitive shoulder movements are usually made through activities that put stress on shoulders like baseball, tennis, knitting, volleyball, and weight training, among others]?",both,False,True,319,etiology
,168,Biliary tract infection,,"Biliary tract refers to the liver, gall bladder, and bile ducts",Disease / Medical Condition,"Cholangitis, Bile duct infection, Biliary sepsis, Biliary tract inflammation","Have you been diagnosed with {biliary tract}[Biliary tract refers to the liver, gall bladder, and bile ducts] infection?",both,False,True,178,etiology
,166,Previous eye infection,,Ever had any infection in your eyes,Disease / Medical Condition,"previously diagnosed with eye infection, a past record of eye infection, eye infection is part of the medical background, a previous occurrence of eye infection, dealing with eye infection before, having eye infection in the past, a past diagnosis of eye infection, experienced eye infection at some point in life, eye infection in the medical records, history of Ocular infection, history of Eye inflammation, history of Conjunctivitis, history of Pink eye, history of Eye soreness, history of Ophthalmic infection, history of Eye disease",Have you ever had any infection in your eye(s)?,both,False,True,853,etiology
,165,Hypertension disease,High blood pressure disease,High blood pressure disease,Disease / Medical Condition,"high blood pressure disease, chronic increased blood pressure, elevated blood pressure disease",Have you been diagnosed with {Hypertension}[Hypertension is when blood pressure is higher than 140/90 mm hg]?,both,False,True,179,"symptom, etiology, disease"
,161,Family history of nephrolithiasis,Family history of kidney stones,Family history of kidney stones; are hard deposits made of minerals and salts that form inside your kidneys,Family History,"Ancestral background of nephrolithiasis, Genetic heritage of nephrolithiasis, Inherited predisposition to nephrolithiasis, nephrolithiasis runs in the family, nephrolithiasis is prevalent in family, There is a familial link to nephrolithiasis, nephrolithiasis is present among relatives, nephrolithiasis has a familial association, nephrolithiasis is common in the family lineage, There is a family tendency for nephrolithiasis, nephrolithiasis is a familial trait, nephrolithiasis has been seen in multiple family members, mother had nephrolithiasis, father had nephrolithiasis, grandpa had nephrolithiasis, grandma had nephrolithiasis, family history of Renal calculi, family history of Urolithiasis, family history of Kidney stone disease, family history of Urolithiasis, family history of Urinary tract stones, family history of Calcium oxalate stones,  family history of Uric acid stones",Do you have a family history of {kidney stones}[Kidney stones are hard deposits made of minerals and salts that form inside your kidneys]?,both,False,True,181,etiology
,159,Chronic pancreatitis,,Chronic pancreatitis is the long-term inflammation and damage of the pancreas,Disease / Medical Condition,"Long-standing pancreatitis, Persistent pancreatitis, Recurrent pancreatitis, Chronic inflammation of the pancreas, Non-acute pancreatitis",Have you ever been diagnosed with {Chronic pancreatitis}[Chronic pancreatitis is the long-term inflammation and damage of the pancreas]?,both,False,True,857,"disease, etiology"
,156,Travel from or to an endemic area of Rubella,,Rubella is a contagious viral infection best known by its distinctive red rash,Risk factor,"Travel from an area with German measles, Travel from an area with  Three-day measles, Travel to an area with Epidemic roseola, Travel from an area with Infectious rash,Travel from an area with Viral exanthema",Have you been in an area where {Rubella}[Rubella is a contagious viral infection best known by its distinctive red rash] is very common?,both,False,True,859,etiology
,153,Use of fluoroquinolones,,Fluoroquinolones are a class of antibiotics approved to treat or prevent certain bacterial infections,Medication,"Use of Ciprofloxacin, Use of Cipro, Use of Levofloxacin, Use of Levaquin, Use of Moxifloxacin, Use of Avelox, Use of Norfloxacin, Use of Noroxin, Use of Ofloxacin, Use of Floxin",Have you been taking [Fluoroquinolone antibiotics}[Fluoroquinolones are a class of antibiotics approved to treat or prevent certain bacterial infections] anytime within the last 6 months?,both,False,True,861,etiology
,149,Stomach polyps,,Stomach polyps are masses of cells that form on the lining inside your stomach,Disease / Medical Condition,"Gastric polyps, Gastric adenomas, Gastric growths, Benign gastric lesions",Have you been diagnosed with {Stomach polyps}[Stomach polyps are masses of cells that form on the lining inside your stomach]?,both,False,True,865,etiology
,147,Early menarche,Early first period,First period before the age of 11 (Early first period),Reproductive/sexual status,"get first period before the age of 11, Early first period, Precocious puberty, Early onset of menstruation, Premature menarche, Early menstruation, Early puberty",Did you get your first period before the age of 11?,female,False,True,866,etiology
,145,Prolonged immobilization,,Being physically inactive or sitting for a long period of time,Risk factor,"Prolonged inactivity, Extended bed rest, Long-term immobility, Sustained confinement, Prolonged confinement, Extended immobilization",Have you been recently physically inactive or sitting for a long period of time?,both,False,True,867,etiology
,143,Family history of ovarian cancer,,The ovary is an organ in the reproductive system of females that produces and stores eggs,Family History,"Ancestral background of ovarian cancer, Genetic heritage of ovarian cancer, Inherited predisposition to ovarian cancer, ovarian cancer runs in the family, ovarian cancer is prevalent in family, There is a familial link to ovarian cancer, ovarian cancer is present among relatives, ovarian cancer has a familial association, ovarian cancer is common in the family lineage, There is a family tendency for ovarian cancer, ovarian cancer is a familial trait, ovarian cancer has been seen in multiple family members, mother had ovarian cancer, grandma had ovarian cancer, family history of Ovarian carcinoma, family history of Ovarian tumor, family history of Ovarian neoplasm, family history of Ovarian masses",Do you have a family history of {Ovarian}[The ovary is an organ in the reproductive system of females that produces and stores eggs] cancer?,female,False,True,869,etiology
,142,Travel from or to an endemic area of dengue fever,,Dengue fever is an illness spread by the bite of mosquitos infected with one of the dengue viruses,Risk factor,"Travel from an area with Breakbone fever, Travel from an area with Dengue virus infection, Travel to an area with Dengue hemorrhagic fever, Travel from an area with DHF, Travel from an area with Dengue shock syndrome, Travel from an area with DSS, Travel from an area with Dengue-like illness, Travel from an area with Dandy fever, Travel from an area with Bonecrusher disease, Travel from an area with DENV infection",Have you been in an area where {Dengue fever}[Dengue fever is an illness spread by the bite of mosquitos infected with one of the dengue viruses] is very common?,both,False,True,324,etiology
,141,Recent bilateral oophorectomy surgery,,"Recently undergone surgery to remove both of your ovaries, the ovary is an organ in the reproductive system of females that produces and stores eggs",Procedure / Surgery,"recent Surgical removal of both ovaries, recently undergone bilateral oophorectomy procedure, had bilateral oophorectomy operation recently",Have you recently undergone surgery to remove both of your {ovaries}[The ovary is an organ in the reproductive system of females that produces and stores eggs]?,female,False,True,870,etiology
,138,Swimming,,Swimming or not drying your ears properly after getting them wet,Risk factor,"Bathing, Floating, Plunging, Water sports, Aquatics, Paddling, Snorkeling, Scuba diving, Water play, Water exercise",Have you been swimming or not drying your ears properly after getting them wet?,both,False,True,651,etiology
,136,Family history of Cystic Fibrosis,,"Cystic fibrosis is an inherited disorder that causes severe damage to the lungs, digestive system and other organs in the body",Family History,"Ancestral background of Cystic Fibrosis, Genetic heritage of Cystic Fibrosis, Inherited predisposition to Cystic Fibrosis, Cystic Fibrosis runs in the family, Cystic Fibrosis is prevalent in family, There is a familial link to Cystic Fibrosis, Cystic Fibrosis is present among relatives, Cystic Fibrosis has a familial association, Cystic Fibrosis is common in the family lineage, There is a family tendency for Cystic Fibrosis, Cystic Fibrosis is a familial trait, Cystic Fibrosis has been seen in multiple family members, mother had Cystic Fibrosis, father had Cystic Fibrosis, grandpa had Cystic Fibrosis, grandma had Cystic Fibrosis, family history of CF,  family history of CFTR gene mutation","Do you have a family history of {Cystic fibrosis}[Cystic fibrosis is an inherited disorder that causes severe damage to the lungs, digestive system and other organs in the body]?",both,False,True,187,etiology
,134,Recent obstructed labor during childbirth,Blocked baby delivery,"Had a Blocked baby delivery, when the baby does not exit the pelvis during childbirth despite strong uterine contractions",Disease / Medical Condition,"blocked spontaneous delivery, spontaneous delivery cannot be achieved, Labor dystocia, Difficult labor, Arrested labor, Obstructed delivery, Failed progress of labor, Blocked baby delivery",Did you recently experience an {obstructed labor}[An obstructed labor is when the baby does not exit the pelvis during childbirth despite strong uterine contractions]?,female,False,True,872,etiology
,133,Neurogenic or psychiatric conditions,,Any conditions that can alter your mental status,Disease / Medical Condition,"diagnosed conditions that can alter mental status, ",Have you been diagnosed with any conditions that can alter your mental status?,both,False,True,873,etiology
,132,Foot misalignment,,"Having any foot misalignment that may include flat foot, high foot arch, or any leg discrepancy",Disease / Medical Condition,"Foot deformity, Abnormal foot positioning, Foot mispositioning, Malformed foot structure, Deviated foot posture, Irregular foot alignment, Aberrant foot positioning, Faulty foot posture, Aberration in foot structure","Have you been diagnosed with any {foot misalignment}[Foot misalignment may include flat foot, high foot arch, or any leg discrepancy]?",both,False,True,874,etiology
,131,Pain in inner elbow or elbow pit,,Elbow pit is the opposite side of the boney projection of the elbow,Symptom,"inner elbow hurts, elbow is painful from inside, pain at cubital fossa, pain at chelidon, pain at the triangular area on the anterior view of the elbow, elbow pit hurts",Do you feel pain at the {elbow pit}[Elbow pit is the opposite side of the boney projection of the elbow]?,both,False,False,231,symptom
,129,Non-alcoholic Fatty Liver Disease,NAFLD,Non-alcoholic fatty liver disease is the term for a range of conditions caused by a build-up of fat in the liver,Disease / Medical Condition,"NAFLD, metabolic associated fatty liver disease, MAFLD, liver excessive fat build-up, Non-alcoholic steatosis",Have you been diagnosed with {Nonalcoholic Fatty Liver Disease}[Non-alcoholic fatty liver disease is the term for a range of conditions caused by a build-up of fat in the liver]?,both,False,True,189,"disease, etiology"
,128,Stop and go sports,,Recently did stop-and-go sports that involve frequent transitions from one intensity to another,Risk factor,"Interval sports, Stop-start sports, Change-of-pace sports, High-intensity sports, Burst sports, Sprint-and-stop sports, Agility-based sports, Quick reaction sports, Acceleration-deceleration sports","Did you recently play any {stop-and-go sport}[Stop-and-go sports involve frequent transitions from one intensity to another] such as basketball, football, baseball, hockey, etc.?",both,False,True,876,etiology
,127,Intravenous drug abuse,,Intravenous usually refers to a way of giving a drug or other substance through a needle or tube inserted into a vein,Risk factor,"IV drug abuse, Injection drug use, Intravenous drug addiction, Needle drug use, Mainlining, Shooting up, Fixing, Slamming, Needle sharing",Do you have a history of {intravenous}[Intravenous usually refers to a way of giving a drug or other substance through a needle or tube inserted into a vein] drug abuse?,both,False,True,877,etiology
,124,Travel from or to an endemic area of measles,,"Measles is a highly contagious infectious disease caused by the measles virus, which causes a red, blotchy rash",Risk factor,"travelling to an area where Rubeola is prevalent, travelling to an area where measles is common, travelling to an area where Morbilli is common ","Have you recently been in an area where {Measles}[Measles is a highly contagious infectious disease caused by the measles virus, which causes a red, blotchy rash] is very common?",both,False,True,880,etiology
,123,Celiac disease,Gluten intolerance,Celiac disease is an immune reaction to eating gluten (Gluten intolerance),Disease / Medical Condition,"Celiac sprue, nontropical sprue, endemic sprue, gluten enteropathy, Gluten intolerance",Have you ever been diagnosed with {celiac disease}[Celiac disease is an immune reaction to eating gluten]?,both,False,True,190,"disease, etiology"
,122,Congenital heart disease,,Congenital heart disease refers to one or more structural problems in the heart that have existed since birth,Disease / Medical Condition,"Heart defects from birth, Congenital heart defect, Congenital heart anomaly, Congenital heart malformation, Congenital heart condition, Congenital cardiac anomaly, Congenital heart disorder",Have you ever been diagnosed with {congenital heart disease}[Congenital heart disease refers to one or more structural problems in the heart that have existed since birth]?,both,False,True,191,etiology
,121,Overuse of hand,,Using your hands for any kind of actions that take a lot of effort,Risk factor,"Excessive use of hand, Overutilization of hand, using hand a lot, moving hand a lot",Have you been using your hand(s) for any kind of actions that take a lot of effort?,both,False,True,881,etiology
,120,Allergic rhinitis,Inflammation of the nose caused by allergy,"Allergic rhinitis is the inflammation of the inside of the nose caused by an allergen, such as pollen, dust, or mold",Disease / Medical Condition,"Hay fever, Seasonal allergies, Pollen allergy, Nasal allergies, Allergic sinusitis, Allergic rhinosinusitis, Allergic nasal inflammation, Rhinitis allergica, Pollinosis, Allergic coryza","Have you been diagnosed with {Allergic rhinitis}[Allergic rhinitis is the inflammation of the inside of the nose caused by an allergen, such as pollen, dust, or mold]?",both,False,True,192,"disease, etiology"
