Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,The swelling in my thighs is causing me discomfort and embarrassment.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,My swelling in my thighs is making it difficult for me to carry out my daily activities.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,I have been experiencing swelling in my thighs that is affecting my self-esteem and confidence.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,The swelling in my thighs is becoming more persistent and frequent.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,I have been struggling with swelling in my thighs for some time now.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,The swelling in my thighs is affecting my relationships and social life.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,I have swelling in my thighs that is accompanied by pain and redness.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,The swelling in my thighs is making it hard for me to perform tasks.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,My swelling in my thighs is affecting my mobility and independence.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,I have swelling in my thighs that is causing me to feel fatigued and drained.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,The swelling in my thighs is affecting my confidence and self-esteem.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,I am concerned about my swelling in my thighs and want to find a solution.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,My swelling in my thighs is making me feel anxious and stressed.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,The swelling in my thighs is causing me pain and discomfort.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,I have swelling in my thighs that is affecting my ability to perform daily tasks.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,The swelling in my thighs is becoming more persistent and worrying.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,I am seeking medical attention for my swelling in my thighs.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,I hope to find a solution for my swelling in my thighs soon so I can live a normal life again.,1,ChatGPT
swelling in thighs,,,Give me 20 sentences to say I have swelling in thighs mentioning the word swelling in thighs,The swelling in my thighs is impacting my quality of life and I want to find a solution as soon as possible.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,I have been experiencing swelling in my tongue with inflammation and it's affecting my daily life.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,The swelling in my tongue with inflammation is causing me discomfort and embarrassment.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,My swelling in my tongue with inflammation is making it difficult for me to carry out my daily activities.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,I have been experiencing swelling in my tongue with inflammation that is affecting my self-esteem and confidence.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,The swelling in my tongue with inflammation is becoming more persistent and frequent.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,I have been struggling with swelling in my tongue with inflammation for some time now.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,The swelling in my tongue with inflammation is affecting my relationships and social life.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,I have swelling in my tongue with inflammation that is accompanied by pain and redness.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,The swelling in my tongue with inflammation is making it hard for me to speak and eat.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,My swelling in my tongue with inflammation is affecting my mobility and independence.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,I have swelling in my tongue with inflammation that is causing me to feel fatigued and drained.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,The swelling in my tongue with inflammation is affecting my confidence and self-esteem.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,I am concerned about my swelling in my tongue with inflammation and want to find a solution.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,My swelling in my tongue with inflammation is making me feel anxious and stressed.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,The swelling in my tongue with inflammation is causing me pain and discomfort.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,I have swelling in my tongue with inflammation that is affecting my ability to perform daily tasks.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,The swelling in my tongue with inflammation is becoming more persistent and worrying.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,I am seeking medical attention for my swelling in my tongue with inflammation.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,I hope to find a solution for my swelling in my tongue with inflammation soon so I can live a normal life again.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation mentioning the word swelling in tongue with inflammation,The swelling in my tongue with inflammation is impacting my quality of life and I want to find a solution as soon as possible.,1,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"There is an abnormal increase in the size of my tongue, causing discomfort and difficulty speaking.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"I am experiencing a noticeable expansion of my tongue, indicating a potential medical concern.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"There is an area of my tongue that appears to be enlarged, with signs of inflammation present.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"I have noticed a change in the size and shape of my tongue, indicating a possible medical issue.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"There is an area of my tongue that appears to be enlarged and irritated, causing discomfort.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"I am experiencing an area of my tongue that is inflamed and painful, with an abnormal shape present.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"The tissue of my tongue appears to be irritated and expanded, indicating a potential medical concern.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"There is a noticeable change in the shape and texture of my tongue, causing pain and discomfort.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,I have observed an area of my tongue that appears to be enlarged and showing signs of inflammation.,2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"The tissue of my tongue is causing discomfort, with a noticeable change in its shape and texture.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"There is an area of my tongue that appears to be enlarged and inflamed, indicating a possible medical issue.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"I am experiencing a change in the shape and size of my tongue, with signs of inflammation present.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"There is an area of my tongue that appears to be inflamed and enlarged, indicating a medical concern.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"I have noticed a change in the texture and shape of my tongue, with pain and discomfort present.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"The tissue of my tongue appears to be irritated and expanded, indicating a possible medical issue.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"There is an area of my tongue that appears to be enlarged and painful, with signs of inflammation present.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"I am experiencing an abnormality in the shape and size of my tongue, causing discomfort.",2,ChatGPT
swelling in tongue with inflammation,,,Give me 20 sentences to say I have swelling in tongue with inflammation without mentioning the word swelling,"The tissue of my tongue appears to be inflamed and showing signs of enlargement, indicating a potential medical concern.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"There is an abnormal increase in size of the tissue inside my ear, causing discomfort.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"I am experiencing a noticeable expansion of the ear tissue, indicating a potential medical concern.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"The tissue inside my ear appears to be inflamed, causing pain and discomfort.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"There is an area of the ear that appears to be enlarged, with signs of inflammation present.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"I have noticed a change in the size and shape of the tissue inside my ear, indicating a medical issue.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"There is an area of the ear that appears to be enlarged and irritated, causing discomfort.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"I am experiencing an area inside the ear that is inflamed and painful, with an abnormal shape present.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"The tissue inside my ear appears to be irritated and expanded, indicating a potential medical concern.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"There is a noticeable change in the shape and texture of the tissue inside my ear, causing pain.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,I have observed an area in the ear that appears to be enlarged and showing signs of inflammation.,2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"The tissue inside my ear is causing discomfort, with a noticeable change in its shape and texture.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"There is an area of the ear that appears to be enlarged and inflamed, indicating a possible medical issue.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"I am experiencing a change in the shape and size of the tissue inside my ear, with signs of inflammation present.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"The tissue inside my ear is causing pain and discomfort, with an abnormal shape and texture present.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"There is an area of the ear that appears to be inflamed and enlarged, indicating a medical concern.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"I have noticed a change in the texture and shape of the tissue inside my ear, with pain and discomfort present.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"The tissue inside my ear appears to be irritated and expanded, indicating a possible medical issue.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"There is an area of the ear that appears to be enlarged and painful, with signs of inflammation present inside.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"I am experiencing an abnormality in the shape and size of the tissue inside my ear, causing discomfort.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear with inflammation without mentioning the word swelling,"The tissue inside my ear appears to be inflamed and showing signs of enlargement, indicating a potential medical concern.",2,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,I have been experiencing swelling inside my ear and it's affecting my daily life.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,The swelling inside my ear is causing me discomfort and embarrassment.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,My swelling inside my ear is making it difficult for me to carry out my daily activities.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,I have been experiencing swelling inside my ear that is affecting my self-esteem and confidence.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,The swelling inside my ear is becoming more persistent and frequent.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,I have been struggling with swelling inside my ear for some time now.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,The swelling inside my ear is affecting my relationships and social life.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,I have swelling inside my ear that is accompanied by pain and redness.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,The swelling inside my ear is making it hard for me to hear.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,My swelling inside my ear is affecting my mobility and independence.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,I have swelling inside my ear that is causing me to feel fatigued and drained.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,The swelling inside my ear is affecting my confidence and self-esteem.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,I am concerned about my swelling inside my ear and want to find a solution.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,My swelling inside my ear is making me feel anxious and stressed.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,The swelling inside my ear is causing me pain and discomfort.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,I have swelling inside my ear that is affecting my ability to perform daily tasks.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,The swelling inside my ear is becoming more persistent and worrying.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,I am seeking medical attention for my swelling inside my ear.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,I hope to find a solution for my swelling inside my ear soon so I can live a normal life again.,1,ChatGPT
swelling inside the ear,,,Give me 20 sentences to say I have swelling inside the ear mentioning the word swelling inside the ear,The swelling inside my ear is impacting my quality of life and I want to find a solution as soon as possible.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have been experiencing swelling in my vagina and it's affecting my daily life.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina is causing me discomfort and embarrassment.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,My swelling in my vagina is making it difficult for me to carry out my daily activities.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have been experiencing swelling in my vagina that is affecting my self-esteem and confidence.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina is becoming more persistent and frequent.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have been struggling with swelling in my vagina for some time now.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina is affecting my relationships and social life.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have swelling in my vagina that is accompanied by pain and redness.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina is making it hard for me to perform tasks.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,My swelling in my vagina is affecting my mobility and independence.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have swelling in my vagina that is causing me to feel fatigued and drained.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina is affecting my confidence and self-esteem.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I am concerned about my swelling in my vagina and want to find a solution.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,My swelling in my vagina is making me feel anxious and stressed.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina is causing me pain and discomfort.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have swelling in my vagina that is affecting my ability to perform daily tasks.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina is becoming more persistent and worrying.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I am seeking medical attention for my swelling in my vagina.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I hope to find a solution for my swelling in my vagina soon so I can live a normal life again.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina is impacting my quality of life and I want to find a solution as soon as possible.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina without mentioning the word swelling,I am experiencing bloating and discomfort in my vaginal area.,2,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina without mentioning the word swelling,There's an unusual fullness in my intimate region.,2,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina without mentioning the word swelling,The skin around my genital area is stretched and swollen.,2,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina without mentioning the word swelling,There's a noticeable puffiness in my vaginal region.,2,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina without mentioning the word swelling,I am experiencing discomfort and puffiness in my genital area.,2,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina without mentioning the word swelling,My intimate region feels tender and swollen.,2,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina without mentioning the word swelling,I can feel the fullness in my intimate area.,2,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina without mentioning the word swelling,There's an uncomfortable swelling in my intimate area.,2,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina without mentioning the word swelling,My vaginal area feels swollen and sore.,2,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina without mentioning the word swelling,I am experiencing bloating and tenderness in my vaginal area.,2,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have noticed a swelling in my vagina.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling of my vagina has become concerning.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have experienced a significant swelling in my vaginal area.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina has been causing discomfort.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have a noticeable swelling in my vaginal region.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I am experiencing a significant amount of swelling in my vagina.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling of my vagina has gotten worse.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have observed a pronounced swelling in my vaginal area.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina is affecting my daily activities.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have a swelling in my vagina that won't go away.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I am dealing with a persistent swelling in my vaginal region.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling of my vagina is causing pain and discomfort.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have noticed an abnormal swelling in my vagina.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have a noticeable increase in the swelling of my vagina.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina has been getting larger.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I am concerned about the swelling in my vaginal area.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling of my vagina has become more prominent.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I have a noticeable swelling in my vaginal region that needs attention.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,The swelling in my vagina is causing me distress.,1,ChatGPT
swelling of the vagina,,,Give me 20 sentences to say I have swelling of the vagina mentioning the word swelling of the vagina,I am experiencing a concerning amount of swelling in my vagina.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,"Every month, I experience symptoms that appear before my period.",1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,The symptoms that appear before my period have been affecting my daily life.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,My symptoms that appear before my period are becoming more persistent and frequent.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,The symptoms that appear before my period are causing me discomfort and embarrassment.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,My symptoms that appear before my period are making it difficult for me to carry out my daily activities.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,I have been struggling with symptoms that appear before my period for some time now.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,The symptoms that appear before my period are affecting my relationships and social life.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,I have symptoms that appear before my period that are accompanied by pain and redness.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,The symptoms that appear before my period are making it hard for me to perform tasks.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,My symptoms that appear before my period are affecting my mobility and independence.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,I have symptoms that appear before my period that are causing me to feel fatigued and drained.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,The symptoms that appear before my period are affecting my confidence and self-esteem.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,I am concerned about my symptoms that appear before my period and want to find a solution.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,My symptoms that appear before my period are making me feel anxious and stressed.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,The symptoms that appear before my period are causing me pain and discomfort.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,I have symptoms that appear before my period that are affecting my ability to perform daily tasks.,1,ChatGPT
symptoms appear before every period,,,Give me 20 sentences to say I have symptoms appear before every period mentioning the word symptoms appear before every period,The symptoms that appear before my period are becoming more persistent and worrying.,1,ChatGPT
