Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
splinter hemorrhages,,,,I am worried about why I have splinter hemorrhages,1,Manual
squint in a child,,,,My child has cross eyes that make people feel uncomfortable looking at his eyes,2,Manual
squint in a child,,,,My baby has a permanent deviation in the direction of the gaze of one eye,2,Manual
squint in a child,,,,My child's eyes point in different directions,2,Manual
squint in a child,,,,My kid is suffering from a squint,1,Manual
squint in a child,,,,I have noticed that my child has a squint,1,Manual
squint in a child,,,,I am worried about if squint can be corrected,1,Manual
squint in an adult,,,,I have cross eyes that make people feel uncomfortable looking at me,2,Manual
squint in an adult,,,,I have a permanent deviation in the direction of the gaze of one eye,2,Manual
squint in an adult,,,,My eyes point in different directions,2,Manual
squint in an adult,,,,I am suffering from a squint,1,Manual
squint in an adult,,,,I have noticed that I have squint as an adult,1,Manual
squint in an adult,,,,I am worried about if squint can be corrected,1,Manual
steatorrhea,,,,I am suffering from steatorrhea,1,Manual
steatorrhea,,,,I have noticed that I have steatorrhea,1,Manual
steatorrhea,,,,I am worried about why I have steatorrhea,1,Manual
steatorrhea,,,,My stool feels greasy,2,Manual
steatorrhea,,,,My poop is not easily washable as it has oils,2,Manual
steatorrhea,,,,I have fat in my bowel movement that makes it hard to flush,2,Manual
stinging or burning sensation at face,,,,I am suffering from a stinging or burning sensation at my face,1,Manual
stinging or burning sensation at face,,,,I am experiencing a burning sensation at my face,1,Manual
stinging or burning sensation at face,,,,I am worried about why I feel burning sensation at my face,1,Manual
stinging or burning sensation at face,,,,I have a needles-like feeling on my face,2,Manual
stinging or burning sensation at face,,,,My forehead feels burning,2,Manual
stinging or burning sensation at face,,,,I have a feeling on my face that it's in front of fire,2,Manual
strawberry tongue,,,,My tongue has small white dots all over it,2,Manual
strawberry tongue,,,,My tongue is sore because of the small bumps on its surface,2,Manual
strawberry tongue,,,,I have a tongue that looks redder than normal with rounded whiteheads on it,2,Manual
strawberry tongue,,,,I am suffering from strawberry tongue,1,Manual
strawberry tongue,,,,I noticed that I have strawberry tongue,1,Manual
strawberry tongue,,,,I am worried about why my tongue looks like strawberry,1,Manual
stridor,,,,My breath has a sound when it comes out,2,Manual
stridor,,,,When I exhale I produce a wheezing-like sound,2,Manual
stridor,,,,My chest produces a noisy sound,2,Manual
stridor,,,,I am suffering from stridor,1,Manual
stridor,,,,I have noticed that the stridor I am suffering from is becoming much louder,1,Manual
stridor,,,,I am worried about why the stridor is not getting any better,1,Manual
subungual hyperkeratosis,,,,My nails look yellow which a chalk beneath them,2,Manual
subungual hyperkeratosis,,,,I have an abnormally shaped toenails that have white material underneath them,2,Manual
subungual hyperkeratosis,,,,My toenails are yellow and look bulky,2,Manual
subungual hyperkeratosis,,,,I am suffering from subungual hyperkeratosis,1,Manual
subungual hyperkeratosis,,,,I have noticed subungual hyperkeratosis,1,Manual
subungual hyperkeratosis,,,,I am worried about why I have subungual hyperkeratosis,1,Manual
sudden inability to stand on toes,,,,I felt a sudden inability to stand on my toes yesterday,1,Manual
sudden inability to stand on toes,,,,The sudden inability to stand on toes persists till now,1,Manual
sudden inability to stand on toes,,,,I suddenly felt unable to stand on my toes,1,Manual
sudden inability to stand on toes,,,,"Out of a sudden, I became unable to stand on my toes",2,Manual
sudden inability to stand on toes,,,,"I can't lift my foot, it's been 2 hours now",2,Manual
sudden inability to stand on toes,,,,I started having an inability to raise the front part of my foot,2,Manual
sudden numbness or tingling on one side of face,,,,I am suffering from sudden numbness or tingling on one side of my face,1,Manual
sudden numbness or tingling on one side of face,,,,I am experiencing one side numbness of my face,1,Manual
sudden numbness or tingling on one side of face,,,,I am worried about why I felt sudden tingling sensation at on side of my face,1,Manual
sudden numbness or tingling on one side of face,,,,"Out of a sudden, I started not to feel my face on my right side",2,Manual
sudden numbness or tingling on one side of face,,,,The left side of my face has a needles attack sensation,2,Manual
sudden numbness or tingling on one side of face,,,,My face at one side has a feeling of pins and needles,2,Manual
sudden paralysis of arm or leg on one side of the body that may include the face,,,,I am suffering from sudden paralysis of one arm,1,Manual
sudden paralysis of arm or leg on one side of the body that may include the face,,,,I am experiencing one side paralysis of my leg,1,Manual
sudden paralysis of arm or leg on one side of the body that may include the face,,,,I am worried about why my arm and leg were suddenly paralyzed on one side,1,Manual
sudden paralysis of arm or leg on one side of the body that may include the face,,,,"Out of a sudden, I started not to feel my hands on my right side and I can't move them",2,Manual
sudden paralysis of arm or leg on one side of the body that may include the face,,,,I was walking and it happened that I felt unable to move my left side including my face,2,Manual
sudden paralysis of arm or leg on one side of the body that may include the face,,,,My hand and leg at one side froze without any alarming signs,2,Manual
sudden paralysis of one side of the face,,,,"Out of a sudden, I started not to feel my face on my right side",2,Manual
sudden paralysis of one side of the face,,,,I was walking and it happened that I felt unable to move my left side including my face,2,Manual
sudden paralysis of one side of the face,,,,My face at one side froze without any alarming signs,2,Manual
sudden paralysis of one side of the face,,,,I am suffering from sudden paralysis of one side of the face,1,Manual
sudden paralysis of one side of the face,,,,I am experiencing one side paralysis of my face,1,Manual
sudden paralysis of one side of the face,,,,I am worried about why my face was suddenly paralyzed on one side,1,Manual
"sudden weakness in one side of the body, that may include the face",,,,I suddenly started to feel that the right side of my body is weak,2,Manual
"sudden weakness in one side of the body, that may include the face",,,,I was angry and then started to feel weakness in my left parts,2,Manual
"sudden weakness in one side of the body, that may include the face",,,,my upper and lower extremities just begun to be very weak from one side only,2,Manual
"sudden weakness in one side of the body, that may include the face",,,,I felt a sudden weakness in one side of my body yesterday,1,Manual
"sudden weakness in one side of the body, that may include the face",,,,The sudden weakness in one side of the body persists till now,1,Manual
"sudden weakness in one side of the body, that may include the face",,,,I suddenly felt weakness on one side of my face.,1,Manual
swelling at the base of thumb,,,,I am concerned about the swelling at the of my right thumb.,1,Manual
swelling at the base of thumb,,,,I face hard times doing my daily tasks due to the swelling at the base of thumb,1,Manual
swelling at the base of thumb,,,,Why do I have swelling at the base of my thumb,1,Manual
swelling at the base of thumb,,,,My basal joint is enlarged,2,Manual
swelling at the base of thumb,,,,The thumb joint seems to be bigger in size,2,Manual
swelling at the base of thumb,,,,I've noticed having a buffy thumb base,2,Manual
swelling in arms,,,,I have noticed swelling in my arm,1,Manual
swelling in arms,,,,I am suffering from swelling in my arms,1,Manual
swelling in arms,,,,I am worried about why my arm is swollen,1,Manual
swelling in arms,,,,My arms are enlarged,2,Manual
swelling in arms,,,,The arm seems to be bigger in size,2,Manual
swelling in arms,,,,I've noticed having buffy arms,2,Manual
swelling in arms,,,,I am concerned about the swelling in my arm,1,Manual
swelling in arms,,,,I face hard times doing my daily tasks due to the swelling in arms,1,Manual
swelling in arms,,,,Why do I have swelling in my left arm,1,Manual
swelling in elbow,,,,My elbow is enlarged,2,Manual
swelling in elbow,,,,The elbow seems to be bigger in size,2,Manual
swelling in elbow,,,,I've noticed having buffy elbow,2,Manual
swelling in elbow,,,,I am concerned about the swelling in my elbow,1,Manual
swelling in elbow,,,,I face hard times doing my daily tasks due to the swelling in my elbow,1,Manual
swelling in elbow,,,,Why do I have swelling in my left elbow,1,Manual
swelling in feet or ankle region,,,,I have noticed swelling in the ankle region,1,Manual
swelling in feet or ankle region,,,,I am suffering from swelling in my feet,1,Manual
swelling in feet or ankle region,,,,I am worried about why my ankle is swollen,1,Manual
swelling in feet or ankle region,,,,My foot is enlarged,2,Manual
swelling in feet or ankle region,,,,The ankle side seems to be bigger in size,2,Manual
swelling in feet or ankle region,,,,I've noticed having buffy ankles,2,Manual
swelling in feet or ankle region,,,,I am concerned about the swelling in my feet,1,Manual
swelling in feet or ankle region,,,,I face hard times doing my daily tasks due to the swelling in my feet,1,Manual
swelling in feet or ankle region,,,,Why do I have swelling in my left ankle,1,Manual
swelling in fingers,,,,My fingers are enlarged,2,Manual
swelling in fingers,,,,The fingers seem to be bigger in size,2,Manual
swelling in fingers,,,,I've noticed having buffy fingers,2,Manual
swelling in fingers,,,,I am concerned about the swelling in my finger,1,Manual
swelling in fingers,,,,I face hard times doing my daily tasks due to the swelling in my fingers,1,Manual
swelling in fingers,,,,Why do I have swelling in my fingers,1,Manual
swelling in scrotum,,,,I am concerned about the swelling in my scrotum,1,Manual
swelling in scrotum,,,,I have a noticeable swelling in scrotum,1,Manual
swelling in scrotum,,,,Why do I have swelling in my scrotum,1,Manual
swelling in scrotum,,,,My eggs are enlarged,2,Manual
swelling in scrotum,,,,The testis seem to be bigger in size,2,Manual
swelling in scrotum,,,,I've noticed having buffy eggs,2,Manual
swelling in scrotum,,,,I have noticed swelling in my scrotum,1,Manual
swelling in scrotum,,,,I am suffering from swelling in my scrotum,1,Manual
swelling in scrotum,,,,I am worried about why my scrotum is swollen,1,Manual
swelling in the area below the knee and above the ankle region,,,,I am concerned about the swelling in the area below the knee and above the ankle region,1,Manual
swelling in the area below the knee and above the ankle region,,,,I have a noticeable swelling in the area below the knee and above the ankle region in my left leg,1,Manual
swelling in the area below the knee and above the ankle region,,,,Why do I have swelling in the area below the knee and above the ankle region,1,Manual
swelling in the area below the knee and above the ankle region,,,,I have enlargement below my knee,2,Manual
swelling in the area below the knee and above the ankle region,,,,The area above my ankle seems to be bigger in size,2,Manual
swelling in the area below the knee and above the ankle region,,,,I've noticed having a buffy area just below the knee bone,2,Manual
swelling in thighs,,,,There's an enlargement is the area above my knee and below my groin area,2,Manual
swelling in thighs,,,,My thigh has increased in size,2,Manual
swelling in thighs,,,,The size of my thigh has grown in size,2,Manual
swelling in thighs,,,,I have noticed swelling in my thighs,1,Manual
swelling in thighs,,,,I am suffering from swelling in thighs,1,Manual
swelling in thighs,,,,I am worried about why my thighs are swollen,1,Manual
swelling in tongue with inflammation,,,,My tongue has an increased skin size and it hurts,2,Manual
swelling in tongue with inflammation,,,,I can't talk well as I have an enlargement in the skin of my tongue,2,Manual
swelling in tongue with inflammation,,,,"There's a tissue thickening inside my mouth, particularly my tongue",2,Manual
swelling in tongue with inflammation,,,,I have noticed a swelling in the tongue with inflammation,1,Manual
swelling in tongue with inflammation,,,,I am suffering from swelling in my tongue with inflammation,1,Manual
swelling in tongue with inflammation,,,,I am worried about why my tongue is swollen and inflammed,1,Manual
swelling inside the ear,,,,I have noticed a swelling inside the ear,1,Manual
swelling inside the ear,,,,I am suffering from swelling inside the ear,1,Manual
swelling inside the ear,,,,I am worried about why I have swelling inside the ear,1,Manual
swelling inside the ear,,,,The area in my ear has an increased skin size and it hurts,2,Manual
swelling inside the ear,,,,I have enlargement in the skin of my ear canal,2,Manual
swelling inside the ear,,,,There's a tissue thickening inside my ear,2,Manual
swelling of the vagina,,,,I have noticed a swelling of the vagina,1,Manual
swelling of the vagina,,,,I am suffering from swelling of the vagina,1,Manual
swelling of the vagina,,,,I am worried about why I have swelling of the vagina,1,Manual
swelling of the vagina,,,,My vagina is enlarged,2,Manual
swelling of the vagina,,,,The vagina seems to be bigger in size,2,Manual
swelling of the vagina,,,,I've noticed having buffy vagina,2,Manual
swelling of the vagina,,,,I am concerned about the swelling of my vagina,1,Manual
swelling of the vagina,,,,I have a noticeable swelling in the vagina,1,Manual
swelling of the vagina,,,,Why do I have swelling in the vagina,1,Manual
symptoms appear before every period,,,,My symptoms appear before every period,1,Manual
symptoms appear before every period,,,,The symptoms I ma suffering from typically appear before every period,1,Manual
symptoms appear before every period,,,,I am worried why the symptoms only appear before every periods,1,Manual
symptoms appear before every period,,,,My body develops some painful signs prior to my periods,2,Manual
symptoms appear before every period,,,,My period triggers negative signs in my body before it starts,2,Manual
symptoms appear before every period,,,,I develop severe pain with other symptoms that signals my mense is coming,2,Manual
syncope,,,,I suffered from one episode of syncope this morning,1,Manual
syncope,,,,I have had recurrent syncope episodes,1,Manual
syncope,,,,I am worried why I have had syncope,1,Manual
syncope,,,,I suddenly feel that my mind is off and I'm unaware of things,2,Manual
syncope,,,,I have episodes of consciousness loss,2,Manual
syncope,,,,I lose control of my body when suddenly I lose balance and almost faint,2,Manual
tachycardia,,,,My heart rate is over 100 beats a minute,2,Manual
tachycardia,,,,I can feel a fast heart rate,2,Manual
tachycardia,,,,I have a heart rate that's faster than normal,2,Manual
tachycardia,,,,I am concerned about the tachycardia I am feeling,1,Manual
tachycardia,,,,I have a noticeable tachycardia,1,Manual
tachycardia,,,,I feel tachycardia every time I start working out,1,Manual
tachypnea,,,,I am suffering from tachypnea,1,Manual
tachypnea,,,,I have been struggling with tachypnea whenever I am stressed out,1,Manual
tachypnea,,,,The tachypnea I am experiencing is concerning me,1,Manual
tachypnea,,,,I have quick breathing that is tiring to my body,2,Manual
tachypnea,,,,I keep breathing quickly with a shallow pattern,2,Manual
tachypnea,,,,I have difficulty breathing well like other people as it's very fast,2,Manual
tender forehead or back of the head,,,,My forehead feels sore to touch,2,Manual
tender forehead or back of the head,,,,I can't put my hand on the back of my head it feels achy to touch,2,Manual
tender forehead or back of the head,,,,I have a sensitive forehead when I apply pressure on it,2,Manual
tender forehead or back of the head,,,,It is tender at the back of my head,1,Manual
tender forehead or back of the head,,,,I feel tender on my forehead,1,Manual
tender forehead or back of the head,,,,It is worrying that I feel tender at the back of my head,1,Manual
tenderness at the sole of the foot underneath the heel,,,,I am suffering from tenderness at the sole of the foot underneath the heel,1,Manual
tenderness at the sole of the foot underneath the heel,,,,I have been struggling with tenderness at the sole of the foot underneath the heel,1,Manual
tenderness at the sole of the foot underneath the heel,,,,The tenderness at sole of the heel is affecting my daily tasks,1,Manual
tenderness at the sole of the foot underneath the heel,,,,The bottom of my foot under the heel area hurts when I touch it,2,Manual
tenderness at the sole of the foot underneath the heel,,,,I have pain under my heel that happens when I walk,2,Manual
tenderness at the sole of the foot underneath the heel,,,,It hurts when I apply pressure on my heel,2,Manual
tenderness in achilles tendon,,,,Achilles tendon hurts when I touch it,2,Manual
tenderness in achilles tendon,,,,I have pain when I touch the area that connects the muscles in the back of my calf to my heel bone.,2,Manual
tenderness in achilles tendon,,,,It hurts when I apply pressure on the band that links the muscles in my calf to my heel,2,Manual
tenderness in achilles tendon,,,,I am suffering from tenderness in my Achilles tendon,1,Manual
tenderness in achilles tendon,,,,I have been struggling with tenderness in my Achilles tendon,1,Manual
tenderness in achilles tendon,,,,The tenderness in my Achilles tendon is affecting my daily tasks,1,Manual
tenderness in leg,,,,My right shin hurts when I touch it,2,Manual
tenderness in leg,,,,My leg is sore to touch,2,Manual
tenderness in leg,,,,It hurts when I apply pressure on my lower leg,2,Manual
tenderness in leg,,,,I am suffering from tenderness in my leg,1,Manual
tenderness in leg,,,,I have been struggling with tenderness in my leg,1,Manual
tenderness in leg,,,,The tenderness in my leg is affecting my daily tasks,1,Manual
tenderness in outer elbow,,,,It is tender at my outer elbow,1,Manual
tenderness in outer elbow,,,,I feel tender on my outer elbow,1,Manual
tenderness in outer elbow,,,,It is worrying that I feel tenderness in outer elbow,1,Manual
tenderness in outer elbow,,,,My outer elbow feels sore to touch,2,Manual
tenderness in outer elbow,,,,I can't put my hand on the outside of my elbow it feels achy to touch,2,Manual
tenderness in outer elbow,,,,I have a sensitive outer elbow when I apply pressure on it,2,Manual
tenderness in thigh,,,,It is tender at my thigh,1,Manual
tenderness in thigh,,,,I feel tender on my thigh,1,Manual
tenderness in thigh,,,,It is worrying that I feel tenderness in thigh,1,Manual
tenderness in thigh,,,,My thigh feels sore to touch,2,Manual
tenderness in thigh,,,,I can't put my hand on my thigh elbow it feels achy to touch,2,Manual
tenderness in thigh,,,,I have a sensitive thigh when I apply pressure on it,2,Manual
tenderness in upper extremity,,,,I am suffering from tenderness in my upper extremities,1,Manual
tenderness in upper extremity,,,,I have been struggling with tenderness in my upper extremities,1,Manual
tenderness in upper extremity,,,,The tenderness in upper extremity is affecting my daily tasks,1,Manual
tenderness in upper extremity,,,,My right hand hurts when I touch it,2,Manual
tenderness in upper extremity,,,,My arms are sore to touch,2,Manual
tenderness in upper extremity,,,,It hurts when I apply pressure on my upper arm,2,Manual
thermal sensitivity of tooth,,,,I feel my tooth is sensitive to thermal changes,1,Manual
thermal sensitivity of tooth,,,,I am experiencing thermal sensitivity of tooth,1,Manual
thermal sensitivity of tooth,,,,My kid keeps complaining of tooth pain due to thermal changes,1,Manual
thermal sensitivity of tooth,,,,I start to have pain in my teeth when I drink hot water,2,Manual
thermal sensitivity of tooth,,,,Every time I drink cold drinks I start having toothache,2,Manual
thermal sensitivity of tooth,,,,My teeth feel pain when I drink coffee,2,Manual
thick skin at neck,,,,I am suffering from thick skin at the neck,1,Manual
thick skin at neck,,,,I have noticed thick skin on my neck,1,Manual
thick skin at neck,,,,I am worried about why I found thick skin on my neck,1,Manual
thick skin at neck,,,,I have an area of my neck that looks bulky,2,Manual
thick skin at neck,,,,There's a batch of skin on my neck that looks increased in diameter,2,Manual
thick skin at neck,,,,There's an annoying skin that looks spongy at my neck,2,Manual
thick skin in abdomen,,,,I have an area on my belly that looks bulky,2,Manual
thick skin in abdomen,,,,There's a batch of skin on my abdomen that looks increased in diameter,2,Manual
thick skin in abdomen,,,,There's an annoying skin that looks spongy at my belly,2,Manual
thick skin in abdomen,,,,I am suffering from thick skin on abdomen,1,Manual
thick skin in abdomen,,,,I have noticed thick skin on abdomen,1,Manual
thick skin in abdomen,,,,I am worried about why I found thick skin on my abdomen,1,Manual
thick skin under axillae,,,,I noticed a thick skin underarm,2,Manual
thick skin under axillae,,,,My armpits have skin that is bulky,2,Manual
thick skin under axillae,,,,I have a thick area under axillae,2,Manual
thick skin under axillae,,,,I have thick skin under my axillae,1,Manual
thick skin under axillae,,,,I am suffering of the thick skin under my both axillae,1,Manual
thick skin under axillae,,,,My daughter complains of thick skin under her axiallae,1,Manual
thick skin under the breasts,,,,I have an area under my boobs that looks bulky,2,Manual
thick skin under the breasts,,,,There's a batch of skin below my boobs that looks increased in thickness,2,Manual
thick skin under the breasts,,,,There's an annoying skin that looks spongy under my breast,2,Manual
thick skin under the breasts,,,,I am suffering from thick skin under the breasts,1,Manual
thick skin under the breasts,,,,I have noticed thick skin under the breasts,1,Manual
thick skin under the breasts,,,,I am worried about why I found thick skin under my breasts,1,Manual
thickened skin in lower extremity,,,,I have thickened skin in lower extremity,1,Manual
thickened skin in lower extremity,,,,I am suffering of thickened skin in lower extremity,1,Manual
thickened skin in lower extremity,,,,My mother complains of thickened skin in lower extremity,1,Manual
thickened skin in lower extremity,,,,I noticed a thick skin on my leg,2,Manual
thickened skin in lower extremity,,,,My ankles have skin that is bulky,2,Manual
thickened skin in lower extremity,,,,I have a thick area on my foot,2,Manual
thickened skin in upper extremity,,,,I noticed a thick skin on my arm,2,Manual
thickened skin in upper extremity,,,,My wrist has skin that is bulky,2,Manual
thickened skin in upper extremity,,,,I have a thick area on my hands,2,Manual
thickened skin in upper extremity,,,,I have thickened skin in upper extremities,1,Manual
thickened skin in upper extremity,,,,I am suffering of thickened skin in upper extremities,1,Manual
thickened skin in upper extremity,,,,My kid complains of thickened skin in upper extremity,1,Manual
thin irregular burrow tracks made up of tiny bumps or blisters on skin,,,,There are some clusters of blisters on my leg that forms an irregular shape,2,Manual
thin irregular burrow tracks made up of tiny bumps or blisters on skin,,,,There are some tiny papules on my hand that form an irregular track,2,Manual
thin irregular burrow tracks made up of tiny bumps or blisters on skin,,,,I can see red lumps on my leg that are arranged together,2,Manual
thin irregular burrow tracks made up of tiny bumps or blisters on skin,,,,I am suffering from thin and irregular burrow tracks of blisters,1,Manual
thin irregular burrow tracks made up of tiny bumps or blisters on skin,,,,I have noticed some irregular burrow tracks of tiny bumps on my skin,1,Manual
thin irregular burrow tracks made up of tiny bumps or blisters on skin,,,,I am worried about why I have thin and irregular tracks of blisters on the skin,1,Manual
thinning or loss of hair anywhere,,,,The hair on my legs started to get lighter,2,Manual
thinning or loss of hair anywhere,,,,I have less hair on my scalp,2,Manual
thinning or loss of hair anywhere,,,,Recently I started to feel that my hair is thinner than before,2,Manual
thinning or loss of hair anywhere,,,,I am suffering from loss of hair,1,Manual
thinning or loss of hair anywhere,,,,I am experiencing thinning of hair,1,Manual
thinning or loss of hair anywhere,,,,The hair on my head is becoming thin and had some loss of hair as well,1,Manual
tinnitus,,,,I can hear sounds that come from inside my body,2,Manual
tinnitus,,,,I feel a ringing sound deep inside my ears,2,Manual
tinnitus,,,,It's annoying how I can hear noise in my ear not from an external source,2,Manual
tinnitus,,,,"I have been suffering from tinnitus for a week, it does not go away",1,Manual
tinnitus,,,,I am worried about the cause of my tinnitus,1,Manual
tinnitus,,,,The problem with my tinnitus is becoming unbearable,1,Manual
tissue passing from vagina,,,,I am suffering from tissue passing from the vagina,1,Manual
tissue passing from vagina,,,,I have noticed a tissue passing from the vagina this morning,1,Manual
tissue passing from vagina,,,,I am worried about why I experienced a tissue passing from the vagina,1,Manual
tissue passing from vagina,,,,I noticed a solid material coming from my vagina,2,Manual
tissue passing from vagina,,,,I can see pieces of strange material on my underwear,2,Manual
tissue passing from vagina,,,,I found fleshy material passing from my private area,2,Manual
tonsillar hypertrophy,,,,I am suffering from tonsillar hypertrophy,1,Manual
tonsillar hypertrophy,,,,I have been suffering from tonsillar hypertrophy and they are not getting any better,1,Manual
tonsillar hypertrophy,,,,"I am worried about why I have tonsillar hypertrophy, it is causing me difficulties while swallowing",1,Manual
tonsillar hypertrophy,,,,The rounded tissues at the end on my mouth are enlarged,2,Manual
tonsillar hypertrophy,,,,My tonsils has grown in size that prevents me from swallowing well,2,Manual
tonsillar hypertrophy,,,,My tonsils are larger than normal and they're red as well,2,Manual
toothache,,,,My wisdom tooth hurts and I need to extract it,2,Manual
toothache,,,,I have continuous pain in my teeth,2,Manual
toothache,,,,I couldn't sleep yesterday because of the tooth pain,2,Manual
toothache,,,,I am suffering from toothache,1,Manual
toothache,,,,I have been suffering from toothache and it is not going away,1,Manual
toothache,,,,I am worried about why I have a toothache despite the normal dental check I had a couple of weeks ago,1,Manual
tophi,,,,I have a cluster of lumps on the joints of my fingers,2,Manual
tophi,,,,I have a lump that has some small yellow dots in it,2,Manual
tophi,,,,I have semi-hard lumps over my fingers that hurts,2,Manual
tophi,,,,I am suffering from tophi at my feet,1,Manual
tophi,,,,I have been suffering from tophi and they are not going away,1,Manual
tophi,,,,"I am worried about why I have tophi, it is causing me pain",1,Manual
transient visual disturbances,,,,My vision faces some temporary issues,2,Manual
transient visual disturbances,,,,I can't see well in my eyes that happen for a short time,2,Manual
transient visual disturbances,,,,I have visual problems that comes occasionally,2,Manual
transient visual disturbances,,,,I suffered from transient visual disturbances,1,Manual
transient visual disturbances,,,,I have experienced transient visual disturbances this morning,1,Manual
transient visual disturbances,,,,I am worried about why I had a transient visual disturbance today,1,Manual
tremor,,,,"I have been suffering from tremor for a week, it does not go away",1,Manual
tremor,,,,I am worried about the cause of my tremor,1,Manual
tremor,,,,The problem with my tremor is becoming unbearable,1,Manual
tremor,,,,My hands shake a lot,2,Manual
tremor,,,,I can't hold a pen because my fingers are shaking,2,Manual
tremor,,,,I have twitching movements in my extremities,2,Manual
trismus,,,,"I have been suffering from trismus for a week, it does not go away",1,Manual
trismus,,,,I am worried about the cause of my trismus,1,Manual
trismus,,,,The problem with my trismus is becoming unbearable,1,Manual
trismus,,,,I can't speak because of my lockjaw,2,Manual
trismus,,,,I find it hard to chew as I can't open my mouth well,2,Manual
trismus,,,,My jaws have a restricted opening,2,Manual
trouble walking,,,,I am suffering from trouble walking,1,Manual
trouble walking,,,,I am experiencing trouble in walking,1,Manual
trouble walking,,,,I am worried about why I have trouble walking?,1,Manual
trouble walking,,,,My legs are not allowing me to walk well,2,Manual
trouble walking,,,,I tend to fall down when I try to walk,2,Manual
trouble walking,,,,I have weakness in my hands that prevents me from walking with balance,2,Manual
ugly duckling sign,,,,I have a dark spot that is different than the surrounding dots,2,Manual
ugly duckling sign,,,,I can see a dark irregular shape different than the others around it,2,Manual
ugly duckling sign,,,,I have an abnormally shaped mole that looks different than the others,2,Manual
ugly duckling sign,,,,I am suffering from an ugly duckling sign,1,Manual
ugly duckling sign,,,,I have an ugly duckling sign on my back,1,Manual
ugly duckling sign,,,,I am worried about why I have an ugly duckling sign,1,Manual
ulcer at sole of foot,,,,"I have been suffering from an ulcer at the sole of my foot for a week, it does not go away",1,Manual
ulcer at sole of foot,,,,I am worried about the cause of the ulcer at the sole of my foot,1,Manual
ulcer at sole of foot,,,,The problem with the ulcer at the sole of my foot is becoming unbearable,1,Manual
ulcer at sole of foot,,,,I have open wounds on the bottom of my foot,2,Manual
ulcer at sole of foot,,,,I've gotten a sore on the sole of my foot,2,Manual
ulcer at sole of foot,,,,I can see a painful small lesion under my foot,2,Manual
ulcer in lower leg or ankles,,,,I am suffering from an ulcer in my lower leg,1,Manual
ulcer in lower leg or ankles,,,,I have an ulcer on my ankle and it is causing me discomfort,1,Manual
ulcer in lower leg or ankles,,,,I am worried about why the ulcer at my leg is not going away,1,Manual
ulcer in lower leg or ankles,,,,I have an injury on my ankle that is  not healing,2,Manual
ulcer in lower leg or ankles,,,,My shin has an ulceration that is painful,2,Manual
ulcer in lower leg or ankles,,,,I can't bare the achy feeling of the open wound on my ankle,2,Manual
unusual cravings for non-nutritive substances,,,,I have an ice craving and it's abnormal,2,Manual
unusual cravings for non-nutritive substances,,,,I have an appetite for substances that are largely non-nutritive,2,Manual
unusual cravings for non-nutritive substances,,,,I have the urge to eat substances that are not fit to be eaten,2,Manual
unusual cravings for non-nutritive substances,,,,I am feeling unusual cravings for non-nutritive substances,1,Manual
unusual cravings for non-nutritive substances,,,,I have been craving for nonnutritive substances much more recently,1,Manual
unusual cravings for non-nutritive substances,,,,I am experiencing unusual cravings for substances that are not nutritive,1,Manual
urethral discharge,,,,I have a liquid coming out from the place where the urine leaves my body,2,Manual
urethral discharge,,,,My penis leaks abnormal secretions,2,Manual
urethral discharge,,,,There's a discharge that comes out of the opening of the penis,2,Manual
urethral discharge,,,,I have been suffering from brownish urethral discharge for a week.,1,Manual
urethral discharge,,,,What is causing my urethral discharge?,1,Manual
urethral discharge,,,,I have noticed urethral discharge on my kid's pants.,1,Manual
urinary frequency,,,,I am suffering from urinary frequency,1,Manual
urinary frequency,,,,I am experiencing urinary frequency and it is causing me discomfort,1,Manual
urinary frequency,,,,I am worried about why I have urinary frequency,1,Manual
urinary frequency,,,,I go to piss a lot during the day,2,Manual
urinary frequency,,,,I almost spent half of my day in the bathroom to pee,2,Manual
urinary frequency,,,,I urinate so much and even more than I used to do,2,Manual
urinary hesitancy,,,,I have difficulty starting and maintaining a urine stream,2,Manual
urinary hesitancy,,,,I can't continue to piss it stops when I start,2,Manual
urinary hesitancy,,,,I have difficulty peeing,2,Manual
urinary hesitancy,,,,I am concerned about the urinary hesitancy I am experiencing,1,Manual
urinary hesitancy,,,,I feel uncomfort experiencing urinary hesitancy,1,Manual
urinary incontinence,,,,I am suffering from urinary incontinence,1,Manual
urinary incontinence,,,,I am experiencing urinary incontinence and it is causing me discomfort,1,Manual
urinary incontinence,,,,I am worried about why I have urinary incontinence,1,Manual
urinary incontinence,,,,I have leakage of pee that's out of my control,2,Manual
urinary incontinence,,,,My body is leaking urine,2,Manual
urinary incontinence,,,,I have urine in my underwear that comes out uncontrollably,2,Manual
urinary retention,,,,I am suffering from urinary retention,1,Manual
urinary retention,,,,I am experiencing urinary retention and it is causing me discomfort,1,Manual
urinary retention,,,,I am worried about why I have urinary retention,1,Manual
urinary retention,,,,I have pee trapped in my bladder that can't come out,2,Manual
urinary retention,,,,I have the need to piss but it can't get out,2,Manual
urinary retention,,,,I can't piss fully as it stays inside,2,Manual
urinary tract infection,,,,I am suffering from recurrent urinary tract infections,1,Manual
urinary tract infection,,,,I am experiencing frequent urinary tract infections and it is causing me discomfort,1,Manual
urinary tract infection,,,,I am worried about why I have recurrent urinary tract infections,1,Manual
