Index,Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level
8158,tenderness in thigh,Thigh Hurt When Touched,pain at the leg above the knee when applying a pressure,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I feel like my thighs have been in pain lately when I touch them,2
8160,tenderness in thigh,Thigh Hurt When Touched,femur area pain by touching,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My thigh hurts to the touch.,2
8161,tenderness in thigh,Thigh Hurt When Touched,femur area pain by touching,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,After playing soccer I noticed that my thigh hurts when touched.,2
8162,tenderness in thigh,Thigh Hurt When Touched,femur area pain by touching,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My tights hurt when I touch them. I do a lot of exercise but this is unusual.,2
8163,tenderness in thigh,Thigh Hurt When Touched,femur area pain by touching,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I clattered my thigh playing rugby and the pain isn't going away.,2
8164,tenderness in thigh,Thigh Hurt When Touched,femur area pain by touching,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My dog walked by me last night while I was sitting on the sofa. She brushed by me and I got the sharpest femur area pain by touching. It was the most ridiculous thing.,2
8165,tenderness in thigh,Thigh Hurt When Touched,tenderness in thigh,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,My thigh has been very tender lately and I believe it is bruised.,3
8166,tenderness in thigh,Thigh Hurt When Touched,thigh is sore to touch,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Randomly my thigh is sore to touch, but I haven't been working out or doing any heavy exertion.",2
8167,tenderness in thigh,Thigh Hurt When Touched,thigh hurt when touched,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I woke up to notice that my thighs hurts when touched,2
8168,thermal sensitivity of tooth,nan,thermal sensitivity of tooth,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"When I eat ice cream or drink something cold, my tooth hurts very bad.",1
8169,thermal sensitivity of tooth,nan,thermal sensitivity of tooth,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Every time i am having a cold drink I am experiencing thermal sensitivity of the tooth and it can get really painful.,1
8170,thermal sensitivity of tooth,nan,thermal sensitivity of tooth,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Every time i drink cold water i get this thermal sensitivity on my teeth.,1
8171,thermal sensitivity of tooth,nan,thermal sensitivity of tooth,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My teeth are very sensitive to hot and cold.,1
8172,thermal sensitivity of tooth,nan,thermal sensitivity of tooth,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I cannot enjoy hot or cold beverages anymore because I have a thermal sensitivity of my teeth.,1
8173,thermal sensitivity of tooth,nan,thermal sensitivity of tooth,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,I just had my teeth whitening procedure done last week and now i am experiencing thermal sensitivity of the tooth.,3
8174,thermal sensitivity of tooth,nan,thermal sensitivity of tooth,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,My tooth has been super sensitive to both hot and cold lately.,3
8175,thermal sensitivity of tooth,nan,thermal sensitivity of tooth,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,My tooth has thermal sensitivity and it is very painful.,3
8176,thermal sensitivity of tooth,nan,thermal sensitivity of tooth,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,My tooth hurts whenever I eat something hot or drink something cold.,3
8177,thermal sensitivity of tooth,nan,thermal sensitivity of tooth,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,I get a sharp pain when eating ice cream. I think I may have thermal sensitivity of tooth.,3
8178,thermal sensitivity of tooth,nan,tooth cold sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I was eating ice cream and I got a sharp pain in my tooth and it felt like tooth cold sensitivity.,2
8179,thermal sensitivity of tooth,nan,tooth cold sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My teeth feel really uncomfortable whenever I drink something that is really cold so I think I am having increased tooth sensitivity to cold drinks and ice cream and things that aren't warm.,2
8180,thermal sensitivity of tooth,nan,tooth cold sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,MY TEETH FEEL REALLY COLD,2
8181,thermal sensitivity of tooth,nan,tooth cold sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My tooth has no feeling.,2
8182,thermal sensitivity of tooth,nan,tooth cold sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My teeth are sensitive to the cold.,2
8183,thermal sensitivity of tooth,nan,tooth heat sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,When I drink hot coffee my tooth hurts.,2
8184,thermal sensitivity of tooth,nan,tooth heat sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My front tooth feels very sensitive when I drink my coffee.,2
8185,thermal sensitivity of tooth,nan,tooth heat sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My tooth is very sensitive when I eat hot stuff.,2
8186,thermal sensitivity of tooth,nan,tooth heat sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Whenever I try to drink a hot beverage, my teeth hurt.",2
8187,thermal sensitivity of tooth,nan,tooth heat sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I was eating a piece of fruit and it cause my tooth to hurt and my gums became very sensitivity to the touch,2
8188,thermal sensitivity of tooth,nan,tooth sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Over the past month I have experienced an increase in top tooth sensitivity.,2
8189,thermal sensitivity of tooth,nan,tooth sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Suddenly, I have noticed tooth sensitivity in my back teeth. It is most noticeable when I eat something cold, like ice cream.",2
8190,thermal sensitivity of tooth,nan,tooth sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My teeth are very sensitive to cold ice cream.,2
8191,thermal sensitivity of tooth,nan,tooth sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Sometimes I feel pain in my teeth after drinking cold water.,2
8192,thermal sensitivity of tooth,nan,tooth sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Doctor when i drink anything hot or cold my gums and teeth ache,2
8193,thermal sensitivity of tooth,nan,toothache from cold drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I've been drinking cold Slurpees and I have one tooth that really aches if I drink on that side.,2
8194,thermal sensitivity of tooth,nan,toothache from cold drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,When I drink anything with ice in it or a milkshake or eat ice cream I feel a sharp pain in my tooth that goes down through my gums.,2
8195,thermal sensitivity of tooth,nan,toothache from cold drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Whenever I drink anything cold at all my teeth hurt really bad.,2
8197,thermal sensitivity of tooth,nan,toothache from cold drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Ever since my last dentist visit, I get a toothache from having a cold drink.",2
8198,thermal sensitivity of tooth,nan,my teeth hurt from hot drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Over the past month I have experienced my teeth hurting while I am drinking hot liquids.,2
8199,thermal sensitivity of tooth,nan,my teeth hurt from hot drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Whenever I drink things that are hot or above room temperature, my teeth start to hurt so I think I am experiencing teeth sensitivity to hot drinks.",2
8200,thermal sensitivity of tooth,nan,my teeth hurt from hot drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Every time I try to drink my coffee or anything hot, my tooth has a sharp and throbbing pain.",2
8201,thermal sensitivity of tooth,nan,my teeth hurt from hot drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My teeth hurt after drinking hot fluids.,2
8202,thermal sensitivity of tooth,nan,my teeth hurt from hot drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Recently, when I drink coffee in the morning, it hurts when I drink it. Cold beverages are fine, but hot drinks make my mouth hurt.",2
8203,thermal sensitivity of tooth,nan,tooth hot sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My teeth have felt really sensitive to hot things lately.,2
8204,thermal sensitivity of tooth,nan,tooth hot sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have a very sensitive tooth and it is giving me a real problem.,2
8205,thermal sensitivity of tooth,nan,tooth hot sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My tooth is very sensitive to hot when I had some soup.,2
8206,thermal sensitivity of tooth,nan,tooth hot sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Last night, I was eating a bowl of soup, when I cried in pain due to a toothache after eating the soup.",2
8207,thermal sensitivity of tooth,nan,tooth hot sensitivity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I get tooth hot sensitivity whenever I eat something.,2
8208,thermal sensitivity of tooth,nan,toothache from hot drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My tooth has been throbbing ever since I was drinking hot coffee the other morning. The pain gets worse whenever I eat or drink something hot.,2
8209,thermal sensitivity of tooth,nan,toothache from hot drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have a toothache after drinking hot fluids.,2
8211,thermal sensitivity of tooth,nan,toothache from hot drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"When i drink something hot, my tooth hurts",2
8212,thermal sensitivity of tooth,nan,toothache from hot drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have had to become careful what I drink. I frequently get a toothache from hot drinks.,2
8213,thermal sensitivity of tooth,nan,my teeth hurt from cold drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,When I drink anything cold my teeth hurt.,2
8214,thermal sensitivity of tooth,nan,my teeth hurt from cold drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Whenever I have a drink with ice, my teeth hurt.",2
8215,thermal sensitivity of tooth,nan,my teeth hurt from cold drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,There are times when my teeth hurt from a cold drink like iced water.,2
8216,thermal sensitivity of tooth,nan,my teeth hurt from cold drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I tried to drink some juice and the coldness made my teeth hurt.,2
8217,thermal sensitivity of tooth,nan,my teeth hurt from cold drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I noticed whenever I drink something cold, my teeth hurt from the cold drink.",2
8218,thermal sensitivity of tooth,nan,toothache from cold drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,There is sensitivity in tooth ache from cold drink.,2
8219,thermal sensitivity of tooth,nan,toothache from hot drink,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"When I drink I get a really bad toothache from hot drink, such as tea of anything of the same temperature.",2
8220,thick skin under axillae,Thick Skin At Armpit,thick skin under axillae,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have thickened skin under my arm pits.,1
8221,thick skin under axillae,Thick Skin At Armpit,thick skin under axillae,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"My arm pit feels very heavy and when I pinch the skin, it feels like it's three times the skin that it should be. I've also been having more ingrown hairs in that area.",1
8222,thick skin under axillae,Thick Skin At Armpit,thick skin under axillae,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My armpits' skin is thicker than normal.,1
8223,thick skin under axillae,Thick Skin At Armpit,thick skin under axillae,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,As I was putting on my deodorant I noticed my armpit skin looked a little tough.,1
8224,thick skin under axillae,Thick Skin At Armpit,thick skin under axillae,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I was putting on deodorant and there was some thick skin under axillae.,1
8225,thick skin under axillae,Thick Skin At Armpit,thick skin under axillae,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,The skin under my armpits has gotten really thick.,3
8226,thick skin under axillae,Thick Skin At Armpit,thick skin under axillae,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,When I was shaving my armpits this morning I noticed the skin in my armpits felt thicker than usual.,3
8227,thick skin under axillae,Thick Skin At Armpit,thick skin under axillae,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,I have a very thick layer of skin under my armpit and it hurts.,3
8228,thick skin under axillae,Thick Skin At Armpit,thick skin under axillae,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,Sometimes I'm just resting on the couch and I fell like I can't take a thick skin under axillae.,3
8229,thick skin under axillae,Thick Skin At Armpit,thick skin under axillae,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,I used a new deodorant and the area around my armpit became thick and sore and red,3
8230,thick skin under axillae,Thick Skin At Armpit,thick skin at underarm,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Lately I have developed an itching problem and I have noticed I have thick skin at underarm,2
8231,thick skin under axillae,Thick Skin At Armpit,thick skin at underarm,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I am experiencing a problem where my underarm skin has expanded and does not look normal. It makes it difficult to apply deodorant and my movement range for my arms are less than normal. I'd like to figure out why this is happening and what to do to resolve it.,2
8232,thick skin under axillae,Thick Skin At Armpit,thick skin at underarm,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin in my under arms is very thick.,2
8233,thick skin under axillae,Thick Skin At Armpit,thick skin at underarm,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Under my left armpit, I have this thick skin that feels twice as thick as the skin under my right armpit.",2
8234,thick skin under axillae,Thick Skin At Armpit,thick skin at underarm,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have dark and Thick Skin at Armpit. I have noticed it just now.,2
8236,thick skin under axillae,Thick Skin At Armpit,thickened skin at underarm,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My skin under my right armpit feels really thick compared to the left one.,2
8237,thick skin under axillae,Thick Skin At Armpit,thickened skin at underarm,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have this thick skin on my armpit. It doesn't hurt or anyting it is just thick.,2
8238,thick skin under axillae,Thick Skin At Armpit,thickened skin at underarm,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"The skin in my arpit has gotten very thick, I notice it when I am bathing.",2
8239,thick skin under axillae,Thick Skin At Armpit,thickened skin at underarm,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I've been feeling irritated around my armpits because the skin around there seems to be getting thicker,2
8240,thick skin under axillae,Thick Skin At Armpit,thick skin at oxter,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I noticed when I was applying my deodorant that the skin in myuu armpit seems thick. Almost like a callouse. It is starting to become irritated when my clothing rubs against it.,2
8241,thick skin under axillae,Thick Skin At Armpit,thick skin at oxter,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,It was thick skin at oxter.,2
8242,thick skin under axillae,Thick Skin At Armpit,thick skin at oxter,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My skin feels really thick and solid in my oxter.  I first noticed it last week when I was getting ready for work.,2
8243,thick skin under axillae,Thick Skin At Armpit,thick skin at oxter,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My arm pit skin is very thick.,2
8244,thick skin under axillae,Thick Skin At Armpit,thick skin at oxter,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The texture of my skin underneath my arm pits is rougher for some reason,2
8245,thick skin under axillae,Thick Skin At Armpit,thickened skin at oxter,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,When putting on deodorant today I noticed the skin in my armpit seems thick.,2
8246,thick skin under axillae,Thick Skin At Armpit,thickened skin at oxter,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin in my arm pits has become very thickened.,2
8247,thick skin under axillae,Thick Skin At Armpit,thickened skin at oxter,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My skin thickened skin at oxter what can I do about that.,2
8248,thick skin under axillae,Thick Skin At Armpit,thickened skin at oxter,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"My armpits feel very different, almost as if the skin has changed and feels thicker and rough",2
8249,thick skin under axillae,Thick Skin At Armpit,thickened skin at oxter,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I am experiencing thickened skin at the oxter region.,2
8250,thick skin under axillae,Thick Skin At Armpit,underarm skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My underarm skin feels thicker than normal.,2
8251,thick skin under axillae,Thick Skin At Armpit,underarm skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin under my armpits has been thicker than normal lately and it is interfering with my daily activities.,2
8252,thick skin under axillae,Thick Skin At Armpit,underarm skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My underarm skin is thicker than normal I am not sure how this is happening.,2
8253,thick skin under axillae,Thick Skin At Armpit,underarm skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I feel the skin at my armpit are getting thicker.,2
8254,thick skin under axillae,Thick Skin At Armpit,underarm skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I was putting on my deodorant and I noticed that my armpit skin felt tough.,2
8255,thick skin under axillae,Thick Skin At Armpit,armpit skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My aesthetician says that my armpit skin is really thick.,2
8256,thick skin under axillae,Thick Skin At Armpit,armpit skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I am here because I noticed that my armpit skin has been getting thicker and thicker recently, and normally it is the same as the skin on the rest of my body so this is not normal.",2
8257,thick skin under axillae,Thick Skin At Armpit,armpit skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"When I apply deodorant, I feel like the skin underneath my armpits is tougher than the rest around it",2
8258,thick skin under axillae,Thick Skin At Armpit,armpit skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My armpit is quite swollen.,2
8259,thick skin under axillae,Thick Skin At Armpit,armpit skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I was putting on my deodorant and I noticed my armpit skin felt a little tough.,2
8260,thick skin under axillae,Thick Skin At Armpit,thickened skin at armpit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"While shaving my armpits, I realized the skin is thickened at the left armpit. The right one is the only one affected. My left armpit's skin does not feel as fleshy.",2
8261,thick skin under axillae,Thick Skin At Armpit,thickened skin at armpit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I’ve noticed that my skin is very thick under my arms,2
8262,thick skin under axillae,Thick Skin At Armpit,thickened skin at armpit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin in my armpit area is getting very thick and darker in color.,2
8263,thick skin under axillae,Thick Skin At Armpit,thickened skin at armpit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin under my right armpit is thicker than under my left arm pit.,2
8264,thick skin under axillae,Thick Skin At Armpit,thickened skin at armpit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I went to put on my deodorant and noticed the skin in my armpit was thicker than usual.,2
8265,thick skin under axillae,Thick Skin At Armpit,thick skin at armpit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Over the past month I have experienced a feeling of thick skin in my right armpit.,2
8266,thick skin under axillae,Thick Skin At Armpit,thick skin at armpit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I noticed some thickening skin under my armpit the other day. It seems scaly and rough.,2
8267,thick skin under axillae,Thick Skin At Armpit,thick skin at armpit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have very thick skin under my armpit and it is starting to hurt.,2
8268,thick skin under axillae,Thick Skin At Armpit,thick skin at armpit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My armpit skin is feeling really thick and hard lately.,2
8269,thick skin under axillae,Thick Skin At Armpit,thick skin at armpit,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,am i seeing thick skin at armpit due to excessive application of Deodrant in my armpits ?,2
8270,thick skin under axillae,Thick Skin At Armpit,oxter skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin underneath my armpit is really thick now.,2
8271,thick skin under axillae,Thick Skin At Armpit,oxter skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have thick Skin At Armpit and I feel uncomfortable with it.,2
8272,thick skin under axillae,Thick Skin At Armpit,oxter skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have noticed that some of the skin on my armpit is thicker than the rest.,2
8273,thick skin under axillae,Thick Skin At Armpit,oxter skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin at my armpit is thicker than anywhere else on my body right now.,2
8274,thick skin under axillae,Thick Skin At Armpit,oxter skin is thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My armpit feels swollen and the skin feels hard.,2
8275,thick skin under axillae,Thick Skin At Armpit,thickened skin at underarm,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Sometimes when I look at my arm I have thickened skin at underarm.,2
8276,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thickened skin in lower extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have noticed over the past month that my skin on my lower extremities feels thick.,1
8277,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thickened skin in lower extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"While putting my sandals on, I noticed that the skin on my feet seemed very thick.",1
8278,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thickened skin in lower extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My skin doesn't feel normal in my legs but like a double layer of it.,1
8280,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thickened skin in lower extremity,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"When I moisturize my legs, I notice that the skin almost feels thicker on the lower part of my legs.",1
8281,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thickened skin in lower extremity,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,"When walking, I sometimes feel the skin around the legs and feet is tight.",3
8282,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thickened skin in lower extremity,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,"I feel like I look normal till my waist line, than everything seems bigger and don't align with my upper body.",3
8283,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thickened skin in lower extremity,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,I fell and scraped up my knees last week and I think they got infected - my skin feels thick on my legs.,3
8284,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thickened skin in lower extremity,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,I have been noticing that my legs and feet seem like they have extra thick skin. I am not sure what is causing it.,3
8285,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thickened skin in lower extremity,Please DO NOT include the symptom itself in your answer. Try to think of another way to describe the feeling.,my lower extremity had a thickened skin disease.,3
8288,thickened skin in lower extremity,Thick Skin At Legs Or Feet,hyperkeratosis of the lower limb,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I've been struggling with a strange issue with the skin of my legs and when I looked it up, it sounded like I might have hyperkeratosis of the lower limb.",2
8289,thickened skin in lower extremity,Thick Skin At Legs Or Feet,hyperkeratosis of the lower limb,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"My skin on my legs and feet feel thicker, kind of like a callous.",2
8290,thickened skin in lower extremity,Thick Skin At Legs Or Feet,hyperkeratosis of the lower limb,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My legs and feet have very thick skin that does not go away when exfoliating.,2
8291,thickened skin in lower extremity,Thick Skin At Legs Or Feet,hyperkeratosis of the lower limb,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"After staying on my feet for so long, I started to get hyperkeratosis of my lower limbs.",2
8294,thickened skin in lower extremity,Thick Skin At Legs Or Feet,skin is thick at the legs,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,The skin on my legs feels thicker than on the rest of my body,2
8295,thickened skin in lower extremity,Thick Skin At Legs Or Feet,skin is thick at the legs,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Last week, when I was applying lotion, I noticed recently that the skin is thick on my legs.",2
8296,thickened skin in lower extremity,Thick Skin At Legs Or Feet,skin is thick at the legs,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Sometime yesterday I noticed my skin is thick at the legs, which was very weird and got me worried.",2
8297,thickened skin in lower extremity,Thick Skin At Legs Or Feet,skin is thick at the legs,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My thigh skin is hard and sore. It isn't as soft as normal.,2
8299,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at legs or feet,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have a concern that might not be anything but then again it could be something as you see I feel that I have think skin at legs it makes me feel odd and as if I am sick all the times.,2
8300,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at legs or feet,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,the skin on my legs and feet is abnormally thick,2
8301,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at legs or feet,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My feet have been feeling increasingly dry and my skin is hard. I feel like the skin on my feet is just one big callus. My skin doesn't look soft and hydrated like it used to on my feet.,2
8302,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at legs or feet,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Suddenly there has been thick skin on my legs and feet.,2
8303,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at legs or feet,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I started to notice that there is thick skin on my legs and feet and it seems to be getting worse.,2
8304,thickened skin in lower extremity,Thick Skin At Legs Or Feet,legs are thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,After a whole day of work my legs are thicker than normal.,2
8305,thickened skin in lower extremity,Thick Skin At Legs Or Feet,legs are thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Probably nothing but I'm a bit worried about the thickness of my legs. There seems an excess amount of skin there.,2
8306,thickened skin in lower extremity,Thick Skin At Legs Or Feet,legs are thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I've walked all day and flew with an airplane and now my legs are thicker than usuall,2
8307,thickened skin in lower extremity,Thick Skin At Legs Or Feet,legs are thicker than normal,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"Swelling in the legs, ankles and feet.",2
8309,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at legs,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I was shaving my legs the other day and I noticed there's a lot of texture weirdness with my skin. It feels thicker somehow.,2
8311,thickened skin in lower extremity,Thick Skin At Legs Or Feet,thick skin at legs,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have thicker skin at my legs and ankles and someone called me cankles.,2
